order_id,customer_id,order_date,region,category,revenue,payment_status,shipping_status
O439,C71907,2026-01-04,North,Store,353.19,Success,Delivered
O440,C23953,2026-01-04,East,Electronics,215.99,Success,In Transit
O441,C86662,2026-01-04,East,Home,398.45,Success,Delivered
O442,C2598,2026-01-04,South,Books,289.01,Success,Delivered
O443,C71679,2026-01-04,South,Home,203.17,Success,Delivered
O444,C69786,2026-01-04,South,Electronics,222.82,Success,Delivered
O445,C24265,2026-01-04,West,Books,160.26,Success,Delivered
O446,C13948,2026-01-04,East,Electronics,491.26,Success,Delivered
O447,C50086,2026-01-04,North,Store,155.13,Success,Delivered
O448,C6817,2026-01-04,West,Books,52.8,Success,Delivered
O449,C98235,2026-01-04,South,Electronics,164.61,Success,Delivered
O450,C81769,2026-01-04,North,Electronics,43.11,Success,Delivered
O451,C74814,2026-01-04,North,Books,494.73,Success,Delivered
O452,C95999,2026-01-04,North,Store,0.0,Failed,Delivered
O453,C72693,2026-01-04,North,Electronics,141.11,Success,Delivered
O454,C49880,2026-01-04,West,Electronics,456.62,Success,Delivered
O455,C6582,2026-01-04,West,Electronics,32.07,Success,Delivered
O456,C80405,2026-01-04,East,Books,183.59,Success,Delivered
O457,C43356,2026-01-04,West,Books,398.63,Success,Delivered
O458,C194,2026-01-04,West,Fashion,204.57,Success,Delivered
O459,C85926,2026-01-04,South,Electronics,0.0,Failed,Delivered
O460,C4379,2026-01-04,West,Home,21.4,Success,Delivered
O461,C68337,2026-01-04,East,Home,152.87,Success,Delivered
O462,C86717,2026-01-04,South,Electronics,234.78,Success,Delivered
O463,C96039,2026-01-04,North,Store,23.68,Success,Delivered
O464,C92542,2026-01-04,North,Electronics,294.58,Success,Delivered
O465,C59157,2026-01-04,East,Home,412.01,Success,Delivered
O466,C80651,2026-01-04,South,Home,263.56,Success,Delivered
O467,C44200,2026-01-04,West,Home,236.29,Success,Delivered
O468,C72125,2026-01-04,West,Electronics,217.29,Success,Delivered
O469,C37384,2026-01-04,North,Home,415.42,Success,Delivered
O470,C3761,2026-01-04,East,Books,21.01,Success,Delivered
O471,C24996,2026-01-04,South,Store,349.56,Success,Delivered
O472,C16716,2026-01-04,South,Home,78.09,Success,Delivered
O473,C86121,2026-01-04,South,Fashion,190.29,Success,Delivered
O474,C70195,2026-01-04,South,Electronics,446.26,Success,Delivered
O475,C60059,2026-01-04,North,Fashion,314.04,Success,Delivered
O476,C22786,2026-01-04,North,Electronics,274.4,Success,In Transit
O477,C89901,2026-01-04,East,Fashion,222.58,Success,Delivered
O478,C72983,2026-01-04,West,Electronics,456.86,Success,Delivered
O479,C36269,2026-01-04,East,Electronics,52.34,Success,Delivered
O480,C42850,2026-01-04,West,Home,167.03,Success,Delivered
O481,C82280,2026-01-04,East,Fashion,236.06,Success,Delivered
O482,C45735,2026-01-04,South,Books,197.63,Success,Delivered
O483,C93377,2026-01-04,East,Books,226.65,Success,Delivered
O484,C44015,2026-01-04,East,Home,183.09,Success,Delivered
O485,C22853,2026-01-04,West,Fashion,216.62,Success,Delivered
O486,C17439,2026-01-04,West,Electronics,424.03,Success,Delivered
O487,C98747,2026-01-04,East,Home,87.47,Success,Delivered
O488,C37227,2026-01-04,West,Home,85.18,Success,Delivered
O489,C53162,2026-01-04,North,Fashion,96.81,Success,Delivered
O490,C27735,2026-01-04,South,Books,75.75,Success,Delivered
O491,C20539,2026-01-04,East,Books,497.53,Success,Delivered
O492,C27717,2026-01-04,North,Electronics,34.85,Success,Delivered
O493,C5499,2026-01-04,East,Home,285.78,Success,Delivered
O494,C70394,2026-01-04,North,Store,190.97,Success,Delivered
O495,C359,2026-01-04,West,Home,184.38,Success,In Transit
O496,C37773,2026-01-04,East,Fashion,99.32,Success,In Transit
O497,C20220,2026-01-04,South,Electronics,254.67,Success,In Transit
O498,C18952,2026-01-04,West,Store,400.41,Success,Delivered
O499,C38976,2026-01-04,East,Store,248.26,Success,Delivered
O500,C76022,2026-01-04,North,Home,307.58,Success,Delivered
O501,C67497,2026-01-04,South,Fashion,283.67,Success,Delivered
O502,C60012,2026-01-04,West,Books,473.14,Success,Delivered
O503,C72806,2026-01-04,East,Electronics,434.5,Success,Delivered
O504,C12992,2026-01-04,North,Home,290.1,Success,Delivered
O505,C94290,2026-01-04,West,Home,297.09,Success,In Transit
O506,C53411,2026-01-04,West,Electronics,309.02,Success,Delivered
O507,C15073,2026-01-04,West,Home,48.55,Success,Delivered
O508,C25519,2026-01-04,South,Store,169.71,Success,Delivered
O509,C36189,2026-01-04,South,Home,464.66,Success,Delivered
O510,C277,2026-01-04,West,Books,438.58,Success,Delivered
O511,C86073,2026-01-04,South,Home,406.13,Success,Delivered
O512,C11591,2026-01-04,South,Home,498.95,Success,Delivered
O513,C86157,2026-01-04,West,Store,374.18,Success,Delivered
O514,C94755,2026-01-04,South,Electronics,414.52,Success,Delivered
O515,C1382,2026-01-04,East,Home,367.11,Success,Delivered
O516,C10208,2026-01-04,South,Store,283.58,Success,Delivered
O517,C80808,2026-01-04,North,Fashion,478.46,Success,Delivered
O518,C46093,2026-01-04,West,Books,401.37,Success,Delivered
O519,C70264,2026-01-04,South,Home,434.43,Success,Delivered
O520,C15593,2026-01-04,South,Store,30.57,Success,Delivered
O521,C30751,2026-01-04,North,Fashion,36.16,Success,Delivered
O522,C160,2026-01-05,South,Fashion,301.22,Success,Delivered
O523,C46102,2026-01-05,South,Books,362.7,Success,Delivered
O524,C93815,2026-01-05,East,Fashion,88.58,Success,Delivered
O525,C79564,2026-01-05,North,Electronics,84.24,Success,Delivered
O526,C68704,2026-01-05,South,Electronics,20.06,Success,Delivered
O527,C80812,2026-01-05,North,Store,50.09,Success,Delivered
O528,C53385,2026-01-05,East,Fashion,466.83,Success,Delivered
O529,C43149,2026-01-05,East,Electronics,170.41,Success,Delivered
O530,C32442,2026-01-05,East,Fashion,201.11,Success,Delivered
O531,C23479,2026-01-05,South,Store,291.02,Success,Delivered
O532,C89964,2026-01-05,East,Electronics,362.26,Success,In Transit
O533,C16212,2026-01-05,East,Home,344.53,Success,Delivered
O534,C54576,2026-01-05,East,Books,329.19,Success,Delivered
O535,C5356,2026-01-05,North,Books,435.59,Success,Delivered
O536,C26655,2026-01-05,South,Electronics,432.3,Success,Delivered
O537,C51169,2026-01-05,West,Store,335.53,Success,Delivered
O538,C90888,2026-01-05,East,Books,381.93,Success,Delivered
O539,C85141,2026-01-05,West,Electronics,374.53,Success,Delivered
O540,C73017,2026-01-05,North,Fashion,447.3,Success,Delivered
O541,C28173,2026-01-05,North,Fashion,281.03,Success,Delivered
O542,C24473,2026-01-05,East,Electronics,29.28,Success,Delivered
O543,C96665,2026-01-05,West,Fashion,454.91,Success,Delivered
O544,C19612,2026-01-05,West,Electronics,269.14,Success,Delivered
O545,C44725,2026-01-05,South,Home,270.22,Success,Delivered
O546,C93575,2026-01-05,West,Store,203.64,Success,Delivered
O547,C61241,2026-01-05,South,Books,184.07,Success,Delivered
O548,C52871,2026-01-05,West,Home,20.65,Success,Delivered
O549,C47833,2026-01-05,West,Store,31.33,Success,Delivered
O550,C2205,2026-01-05,South,Fashion,211.04,Success,Delivered
O551,C58586,2026-01-05,West,Fashion,252.36,Success,Delivered
O552,C74708,2026-01-05,South,Home,495.3,Success,Delivered
O553,C38459,2026-01-05,South,Books,482.13,Success,Delivered
O554,C96763,2026-01-05,North,Home,317.47,Success,Delivered
O555,C54255,2026-01-05,East,Books,90.54,Success,Delivered
O556,C32984,2026-01-05,South,Books,328.55,Success,In Transit
O557,C11034,2026-01-05,North,Fashion,278.63,Success,Delivered
O558,C76722,2026-01-05,South,Home,23.76,Success,Delivered
O559,C27077,2026-01-05,South,Fashion,385.32,Success,In Transit
O560,C96259,2026-01-05,South,Store,282.49,Success,Delivered
O561,C24273,2026-01-05,West,Home,251.04,Success,Delivered
O562,C28329,2026-01-05,West,Books,400.71,Success,Delivered
O563,C15450,2026-01-05,South,Electronics,0.0,Failed,Delivered
O564,C38871,2026-01-05,East,Fashion,125.18,Success,In Transit
O565,C3643,2026-01-05,North,Fashion,490.97,Success,Delivered
O566,C50082,2026-01-05,East,Store,355.19,Success,In Transit
O567,C63070,2026-01-05,North,Home,430.03,Success,Delivered
O568,C87894,2026-01-05,North,Books,339.97,Success,Delivered
O569,C69120,2026-01-05,West,Fashion,25.81,Success,Delivered
O570,C4968,2026-01-05,South,Home,406.28,Success,Delivered
O571,C85868,2026-01-05,North,Store,141.83,Success,Delivered
O572,C25243,2026-01-05,South,Home,76.88,Success,Delivered
O573,C28483,2026-01-05,West,Books,257.44,Success,Delivered
O574,C20059,2026-01-05,South,Electronics,382.05,Success,In Transit
O575,C66642,2026-01-05,West,Electronics,398.02,Success,Delivered
O576,C98135,2026-01-05,South,Home,135.39,Success,In Transit
O577,C87441,2026-01-05,South,Fashion,126.01,Success,Delivered
O578,C56576,2026-01-05,East,Home,346.18,Success,Delivered
O579,C66669,2026-01-05,West,Fashion,225.2,Success,Delivered
O580,C74602,2026-01-05,West,Fashion,448.43,Success,Delivered
O581,C93331,2026-01-05,West,Books,118.25,Success,Delivered
O582,C45027,2026-01-05,North,Electronics,325.3,Success,Delivered
O583,C30909,2026-01-05,West,Fashion,216.52,Success,Delivered
O584,C16674,2026-01-05,North,Electronics,391.47,Success,Delivered
O585,C16965,2026-01-05,East,Store,278.77,Success,Delivered
O586,C80438,2026-01-05,South,Store,387.46,Success,Delivered
O587,C85077,2026-01-05,North,Books,367.1,Success,Delivered
O588,C77788,2026-01-05,West,Home,130.6,Success,Delivered
O589,C93527,2026-01-05,South,Fashion,338.26,Success,Delivered
O590,C65459,2026-01-05,South,Electronics,450.1,Success,Delivered
O591,C27128,2026-01-05,South,Store,198.05,Success,Delivered
O592,C45047,2026-01-05,East,Fashion,280.39,Success,Delivered
O593,C8713,2026-01-05,North,Home,360.47,Success,Delivered
O594,C87600,2026-01-05,West,Electronics,321.65,Success,Delivered
O595,C42713,2026-01-05,East,Books,82.37,Success,Delivered
O596,C85775,2026-01-05,West,Home,486.76,Success,Delivered
O597,C33277,2026-01-05,South,Electronics,405.69,Success,Delivered
O598,C21645,2026-01-05,South,Books,151.55,Success,Delivered
O599,C25676,2026-01-05,West,Store,489.69,Success,Delivered
O600,C44815,2026-01-05,West,Books,474.6,Success,Delivered
O601,C18920,2026-01-05,South,Fashion,204.49,Success,Delivered
O602,C88792,2026-01-05,East,Store,315.64,Success,Delivered
O603,C10579,2026-01-05,North,Electronics,412.22,Success,In Transit
O604,C67392,2026-01-05,South,Home,168.24,Success,Delivered
O605,C56409,2026-01-05,West,Books,477.18,Success,Delivered
O606,C86329,2026-01-05,North,Home,320.01,Success,Delivered
O607,C53748,2026-01-05,West,Books,0.0,Failed,Delivered
O608,C92037,2026-01-05,East,Books,109.72,Success,Delivered
O609,C72526,2026-01-05,North,Home,318.22,Success,Delivered
O610,C86742,2026-01-05,North,Home,190.81,Success,Delivered
O611,C46221,2026-01-05,West,Home,47.16,Success,In Transit
O612,C55634,2026-01-05,East,Fashion,396.93,Success,In Transit
O613,C98506,2026-01-05,North,Fashion,459.07,Success,Delivered
O614,C1989,2026-01-05,South,Fashion,485.92,Success,Delivered
O615,C28231,2026-01-05,East,Home,299.45,Success,Delivered
O616,C71292,2026-01-05,West,Fashion,118.56,Success,Delivered
O617,C94427,2026-01-05,North,Books,351.09,Success,Delivered
O618,C94804,2026-01-05,East,Fashion,162.7,Success,Delivered
O619,C34511,2026-01-05,East,Fashion,148.35,Success,In Transit
O620,C36964,2026-01-05,East,Books,236.33,Success,Delivered
O621,C79833,2026-01-05,South,Store,20.97,Success,Delivered
O622,C99576,2026-01-05,South,Books,473.47,Success,Delivered
O623,C60273,2026-01-05,North,Books,356.55,Success,Delivered
O624,C77220,2026-01-05,North,Store,469.41,Success,In Transit
O625,C70822,2026-01-05,North,Fashion,316.28,Success,Delivered
O626,C7675,2026-01-05,North,Electronics,23.99,Success,Delivered
O627,C90010,2026-01-05,East,Books,228.33,Success,Delivered
O628,C10452,2026-01-05,North,Electronics,314.38,Success,Delivered
O629,C60129,2026-01-05,North,Store,412.82,Success,In Transit
O630,C27587,2026-01-05,South,Fashion,57.03,Success,Delivered
O631,C91786,2026-01-05,South,Home,306.61,Success,Delivered
O632,C76163,2026-01-05,South,Electronics,256.88,Success,Delivered
O633,C90606,2026-01-05,South,Electronics,0.0,Failed,Delivered
O634,C85948,2026-01-05,West,Electronics,461.97,Success,Delivered
O635,C20026,2026-01-05,East,Home,449.77,Success,Delivered
O636,C38507,2026-01-05,North,Books,358.62,Success,Delivered
O637,C7353,2026-01-05,North,Books,221.31,Success,Delivered
O638,C92248,2026-01-05,West,Books,303.31,Success,Delivered
O639,C95986,2026-01-05,North,Electronics,70.59,Success,Delivered
O640,C35530,2026-01-05,West,Store,463.53,Success,Delivered
O641,C15955,2026-01-05,East,Books,378.45,Success,Delivered
O642,C92472,2026-01-05,South,Electronics,158.81,Success,Delivered
O643,C71833,2026-01-05,North,Store,191.31,Success,Delivered
O644,C84775,2026-01-05,West,Electronics,176.84,Success,Delivered
O645,C59501,2026-01-05,East,Electronics,172.93,Success,Delivered
O646,C90064,2026-01-05,East,Electronics,432.23,Success,Delivered
O647,C93783,2026-01-05,North,Books,26.36,Success,Delivered
O648,C36456,2026-01-05,North,Fashion,130.21,Success,Delivered
O649,C78582,2026-01-05,North,Electronics,275.31,Success,Delivered
O650,C21114,2026-01-05,South,Books,218.82,Success,Delivered
O651,C92366,2026-01-06,East,Home,299.43,Success,Delivered
O652,C43371,2026-01-06,North,Electronics,181.12,Success,Delivered
O653,C80202,2026-01-06,West,Fashion,219.57,Success,Delivered
O654,C56054,2026-01-06,North,Fashion,102.41,Success,Delivered
O655,C28917,2026-01-06,West,Store,30.63,Success,Delivered
O656,C61511,2026-01-06,North,Store,181.86,Success,Delivered
O657,C90933,2026-01-06,North,Electronics,387.1,Success,Delivered
O658,C32131,2026-01-06,East,Store,313.44,Success,Delivered
O659,C42057,2026-01-06,West,Electronics,321.64,Success,Delivered
O660,C25964,2026-01-06,East,Electronics,243.23,Success,Delivered
O661,C94637,2026-01-06,East,Home,275.16,Success,Delivered
O662,C23186,2026-01-06,East,Fashion,26.42,Success,Delivered
O663,C55481,2026-01-06,West,Books,52.15,Success,Delivered
O664,C36946,2026-01-06,South,Store,427.01,Success,In Transit
O665,C33403,2026-01-06,South,Store,405.83,Success,In Transit
O666,C45096,2026-01-06,East,Books,234.27,Success,Delivered
O667,C8027,2026-01-06,South,Home,242.83,Success,Delivered
O668,C671,2026-01-06,West,Fashion,419.06,Success,Delivered
O669,C21640,2026-01-06,North,Fashion,390.95,Success,Delivered
O670,C58848,2026-01-06,South,Books,283.06,Success,Delivered
O671,C19997,2026-01-06,East,Books,87.36,Success,Delivered
O672,C93584,2026-01-06,East,Home,113.59,Success,Delivered
O673,C87797,2026-01-06,South,Fashion,227.92,Success,Delivered
O674,C51728,2026-01-06,West,Home,167.31,Success,Delivered
O675,C76510,2026-01-06,West,Fashion,108.98,Success,Delivered
O676,C84482,2026-01-06,South,Books,263.39,Success,Delivered
O677,C16768,2026-01-06,South,Electronics,233.05,Success,In Transit
O678,C78977,2026-01-06,South,Store,146.75,Success,Delivered
O679,C66459,2026-01-06,West,Fashion,416.44,Success,Delivered
O680,C75543,2026-01-06,East,Books,337.75,Success,Delivered
O681,C29064,2026-01-06,North,Store,391.36,Success,Delivered
O682,C81571,2026-01-06,East,Store,144.6,Success,Delivered
O683,C2104,2026-01-06,South,Home,322.42,Success,Delivered
O684,C28902,2026-01-06,South,Fashion,266.82,Success,Delivered
O685,C38438,2026-01-06,West,Home,379.04,Success,Delivered
O686,C14909,2026-01-06,South,Home,499.47,Success,Delivered
O687,C84749,2026-01-06,North,Home,498.86,Success,Delivered
O688,C79819,2026-01-06,South,Books,30.76,Success,Delivered
O689,C43470,2026-01-06,West,Fashion,334.08,Success,Delivered
O690,C36608,2026-01-06,East,Fashion,358.96,Success,Delivered
O691,C96394,2026-01-06,East,Electronics,290.43,Success,Delivered
O692,C36290,2026-01-06,South,Store,53.28,Success,Delivered
O693,C87960,2026-01-06,East,Fashion,206.83,Success,Delivered
O694,C22165,2026-01-06,West,Fashion,184.11,Success,Delivered
O695,C79769,2026-01-06,South,Home,331.76,Success,Delivered
O696,C63186,2026-01-06,West,Home,475.62,Success,Delivered
O697,C97791,2026-01-06,North,Electronics,100.33,Success,Delivered
O698,C72519,2026-01-06,West,Electronics,53.5,Success,Delivered
O699,C23471,2026-01-06,North,Store,106.09,Success,Delivered
O700,C12193,2026-01-06,East,Home,475.4,Success,Delivered
O701,C56542,2026-01-06,South,Home,355.83,Success,Delivered
O702,C25381,2026-01-06,North,Fashion,326.74,Success,Delivered
O703,C22440,2026-01-06,East,Books,462.23,Success,Delivered
O704,C21120,2026-01-06,West,Books,35.24,Success,Delivered
O705,C82896,2026-01-06,North,Home,138.22,Success,Delivered
O706,C88152,2026-01-06,West,Electronics,445.32,Success,Delivered
O707,C46831,2026-01-06,East,Electronics,498.67,Success,Delivered
O708,C55572,2026-01-06,West,Store,243.2,Success,Delivered
O709,C32094,2026-01-06,North,Home,488.16,Success,Delivered
O710,C25339,2026-01-06,West,Fashion,284.9,Success,Delivered
O711,C19540,2026-01-06,East,Store,148.91,Success,Delivered
O712,C75832,2026-01-06,East,Home,384.46,Success,Delivered
O713,C42044,2026-01-06,South,Books,176.6,Success,Delivered
O714,C44826,2026-01-06,South,Books,190.55,Success,Delivered
O715,C77695,2026-01-06,West,Fashion,90.52,Success,Delivered
O716,C23742,2026-01-06,North,Fashion,418.07,Success,Delivered
O717,C85104,2026-01-06,West,Electronics,262.64,Success,Delivered
O718,C30135,2026-01-06,South,Store,0.0,Failed,Delivered
O719,C33456,2026-01-06,South,Home,220.93,Success,Delivered
O720,C38863,2026-01-06,East,Store,496.05,Success,Delivered
O721,C28379,2026-01-06,North,Fashion,494.94,Success,Delivered
O722,C17619,2026-01-06,West,Electronics,246.02,Success,Delivered
O723,C44740,2026-01-06,East,Electronics,432.7,Success,Delivered
O724,C67569,2026-01-06,North,Home,266.65,Success,Delivered
O725,C20790,2026-01-06,West,Books,373.4,Success,Delivered
O726,C80358,2026-01-06,East,Books,285.28,Success,Delivered
O727,C6902,2026-01-06,South,Store,99.35,Success,Delivered
O728,C25806,2026-01-06,West,Home,296.77,Success,Delivered
O729,C9019,2026-01-06,East,Store,470.67,Success,Delivered
O730,C63401,2026-01-06,East,Store,402.04,Success,Delivered
O731,C53773,2026-01-06,North,Fashion,439.55,Success,Delivered
O732,C42934,2026-01-06,West,Electronics,400.45,Success,Delivered
O733,C71387,2026-01-06,North,Home,286.08,Success,Delivered
O734,C91633,2026-01-06,West,Electronics,134.31,Success,Delivered
O735,C56831,2026-01-06,North,Store,357.19,Success,Delivered
O736,C95403,2026-01-06,North,Store,389.34,Success,Delivered
O737,C82063,2026-01-06,North,Books,41.82,Success,Delivered
O738,C53665,2026-01-06,North,Books,264.73,Success,Delivered
O739,C46923,2026-01-06,South,Electronics,0.0,Failed,Delivered
O740,C78841,2026-01-06,North,Home,181.28,Success,Delivered
O741,C16062,2026-01-06,East,Home,103.28,Success,Delivered
O742,C75477,2026-01-06,North,Fashion,292.86,Success,Delivered
O743,C25833,2026-01-06,North,Home,172.66,Success,Delivered
O744,C58818,2026-01-06,East,Home,220.92,Success,Delivered
